case_id,image_width,image_height,mpp_x,mpp_y,patch_min_x_pixel,patch_min_y_pixel,patch_size,patch_polygon_area,percent_nuclear_material,tumorFlag,grayscale_patch_mean,grayscale_patch_std,hematoxylin_patch_mean,hematoxylin_patch_std,grayscale_segment_mean,grayscale_segment_std,hematoxylin_segment_mean,hematoxylin_segment_std,flatness_segment_mean,flatness_segment_std,perimeter_segment_mean,perimeter_segment_std,circularity_segment_mean,circularity_segment_std,r_GradientMean_segment_mean,r_GradientMean_segment_std,b_GradientMean_segment_mean,b_GradientMean_segment_std,r_cytoIntensityMean_segment_mean,r_cytoIntensityMean_segment_std,b_cytoIntensityMean_segment_mean,b_cytoIntensityMean_segment_std,elongation_segment_mean,elongation_segment_std,datetime,patch_index,tile_minx,tile_miny,user
PC_058_0_1,162239,86955,0.2464,0.2464,129536,60416,512,671.25,0.256061554,tumor,195.6788025,32.33703303,16.58584595,4.755700204,n/a,n/a,n/a,n/a,2.74681,NaN,129.296,NaN,0.504381,NaN,6.80775,NaN,4.68256,NaN,164.797,NaN,120.925,NaN,2.74681,NaN,2018-09-17T15:33:22.270Z,2,129024,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,60928,512,0,0,tumor,208.8517036,27.59077356,19.84494781,3.607307006,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:22.606Z,3,129024,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,61440,512,0,0,tumor,200.5952911,38.31654103,19.63499069,5.207757608,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:22.934Z,4,129024,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,61952,512,3143.5,1.199150085,tumor,194.7472763,39.92041935,17.53484726,6.009011708,n/a,n/a,n/a,n/a,1.845819167,0.8587829,62.39581667,39.77392686,0.769418833,0.137819608,6.915683333,1.550771201,4.6520925,1.243997259,156.2531667,8.717743232,113.807,7.732158501,1.845819167,0.8587829,2018-09-17T14:05:47.613Z,1,129024,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,62464,512,813,0.310134888,tumor,202.0061913,33.59464859,18.68985367,4.56547018,n/a,n/a,n/a,n/a,1.224191429,0.266224683,31.89703571,29.73626701,0.901395714,0.059216871,10.69309857,4.07280121,8.489631429,2.996851468,179.1552857,25.33905787,143.544,24.50376583,1.224191429,0.266224683,2018-09-17T14:05:48.292Z,2,129024,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,62976,512,334.75,0.127696991,tumor,205.3217316,30.55147768,15.91992188,4.356367708,n/a,n/a,n/a,n/a,1.4883,0.347062378,31.37056,8.985609643,0.8286278,0.060483947,10.914524,2.954092099,9.930576,3.181557659,188.1466,20.67681239,155.2504,22.02708815,1.4883,0.347062378,2018-09-17T14:05:48.963Z,3,129024,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,63488,512,0,0,tumor,203.528614,34.71913694,14.79522324,4.983902913,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:05:49.609Z,4,129024,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,64000,512,179,0.068283081,tumor,211.2794075,30.73542017,15.81659317,3.81197115,n/a,n/a,n/a,n/a,1.737625,0.183727555,37.2132,0.828446305,0.8175855,0.04922241,12.9491,4.123988169,11.444375,2.819694356,192.5285,6.004043679,159.749,8.877018531,1.737625,0.183727555,2018-09-17T14:14:31.087Z,1,129024,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,64512,512,119.75,0.045681,tumor,215.8465195,23.87293613,15.07248306,2.755036164,n/a,n/a,n/a,n/a,1.31065,NaN,42.0416,NaN,0.853163,NaN,10.3417,NaN,10.075,NaN,186.798,NaN,156.423,NaN,1.31065,NaN,2018-09-17T14:14:31.424Z,2,129024,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,65024,512,35,0.01335144,tumor,209.7796173,29.36283175,14.10405731,3.704289648,n/a,n/a,n/a,n/a,1,0,15.3137,3.99996164,0.941844,0.036104872,17.39585,2.622164077,7.708315,4.065842779,191.7125,6.23456049,157.9575,2.414769658,1,0,2018-09-17T14:14:31.765Z,3,129024,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,65536,512,0,0,tumor,215.893959,24.05113671,14.02223206,2.954087475,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:14:32.098Z,4,129024,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,66048,512,227.75,0.08687973,tumor,214.7011795,28.26397023,15.43191528,3.653478279,n/a,n/a,n/a,n/a,2.348555,1.204294772,48.57715,26.07109773,0.6720655,0.301419115,12.64121,3.801533335,11.11435,2.106258969,178.841,15.10238663,146.9475,25.77050664,2.348555,1.204294772,2018-09-17T15:09:49.619Z,1,129024,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,66560,512,4637.5,1.769065857,tumor,200.2897911,37.5470324,15.46382904,5.765489043,n/a,n/a,n/a,n/a,1.76531875,0.815539631,78.31541875,59.98978504,0.736897375,0.172095951,8.80352625,3.63682931,6.4888325,2.596936478,168.818375,21.26118977,129.6093625,23.16875478,1.76531875,0.815539631,2018-09-17T15:09:50.351Z,2,129024,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,67072,512,16232,6.192016602,tumor,183.3189697,40.37513771,17.38770294,6.85261754,n/a,n/a,n/a,n/a,1.738570476,0.633848363,121.7264062,98.89603388,0.703536476,0.224343598,8.075779048,1.819742676,5.420191905,0.743997383,173.9001905,11.67937855,133.4721905,10.97915998,1.738570476,0.633848363,2018-09-17T15:09:51.110Z,3,129024,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,67584,512,0,0,tumor,201.1849861,29.36765269,14.27103424,4.133105559,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:09:51.766Z,4,129024,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,68096,512,200.5,0.07648468,tumor,221.4171791,23.93243019,13.10411835,3.328565223,n/a,n/a,n/a,n/a,1.408772,0.389805687,22.942126,10.69835222,0.8988516,0.118411149,11.32384,5.11784211,7.998392,4.672669105,169.2784,28.28181056,135.82048,32.5657658,1.408772,0.389805687,2018-09-17T15:21:00.544Z,1,129024,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,68608,512,150.75,0.057506561,tumor,212.0802231,28.54440923,13.57681274,3.780809764,n/a,n/a,n/a,n/a,1.31547,NaN,46.8701,NaN,0.869486,NaN,6.72368,NaN,4.75658,NaN,161.343,NaN,120.509,NaN,1.31547,NaN,2018-09-17T15:21:00.929Z,2,129024,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,69120,512,0,0,tumor,222.0786514,20.86620802,12.71098709,2.422236077,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:21:01.311Z,3,129024,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,69632,512,0,0,tumor,220.9913216,18.71955732,11.06316376,2.105510543,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:21:01.689Z,4,129024,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,70144,512,152.75,0.058269501,tumor,204.7739372,23.69416271,12.39418411,3.050020145,n/a,n/a,n/a,n/a,1.41073,NaN,47.6985,NaN,0.839546,NaN,6.14474,NaN,4.58553,NaN,192.84,NaN,157.546,NaN,1.41073,NaN,2018-09-17T14:43:14.512Z,1,129024,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,70656,512,1596.25,0.608921051,tumor,186.1100578,20.86345584,12.41764069,3.898973625,n/a,n/a,n/a,n/a,1.496185,0.305065583,72.4692375,67.81361574,0.78285525,0.207939304,9.34652875,2.463390878,6.53708875,1.276292979,196.838625,6.811554153,158.807625,8.202834492,1.496185,0.305065583,2018-09-17T14:43:15.085Z,2,129024,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,71168,512,1724.5,0.657844543,tumor,189.2271805,23.98955694,15.6844368,4.353536508,n/a,n/a,n/a,n/a,1.91311,0.648630431,68.20743333,16.16788879,0.751911333,0.119919759,10.02681333,2.819538613,7.40506,1.204402379,202.23,13.09522855,167.9306667,14.27014801,1.91311,0.648630431,2018-09-17T14:43:15.646Z,3,129024,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,71680,512,0,0,tumor,199.5225029,29.61385417,15.71836853,4.596578218,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:43:16.180Z,4,129024,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,72192,512,7666.75,2.924633026,tumor,200.6180534,30.64826005,14.29584503,4.784394883,n/a,n/a,n/a,n/a,1.874116,0.86003399,102.58272,96.04884842,0.7271822,0.162865772,9.148988,2.734715304,6.889241,2.087063458,191.3851,10.55405297,157.6623,11.82066793,1.874116,0.86003399,2018-09-17T15:10:00.642Z,1,129024,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,72704,512,2623.25,1.00069046,tumor,189.1740952,21.58301297,11.30003738,3.986606184,n/a,n/a,n/a,n/a,1.597831667,0.614577892,132.9059833,115.6161284,0.7287345,0.2120481,7.633075,2.465862019,5.602425,1.218721605,189.3458333,15.55952974,153.7376667,16.11288562,1.597831667,0.614577892,2018-09-17T15:10:01.455Z,2,129024,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,73216,512,80,0.030517578,tumor,192.3782883,17.58095232,12.58426285,3.240306023,n/a,n/a,n/a,n/a,1.139255,0.115703883,61.64825,19.72792564,0.8987365,0.017836769,8.475775,1.56418384,7.139995,1.910482315,203.518,5.136423659,168.6605,9.415126791,1.139255,0.115703883,2018-09-17T15:10:02.253Z,3,129024,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,73728,512,0,0,tumor,198.7878304,24.47678321,13.6286087,3.530616953,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:10:03.038Z,4,129024,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,74240,512,4286.5,1.635169983,tumor,196.4806671,29.40906747,13.1342926,4.747778268,n/a,n/a,n/a,n/a,2.167466154,1.145662593,74.04863846,42.47412458,0.732705923,0.156052328,8.484508462,2.522990011,6.4867,1.711970951,198.095,9.748738038,164.4248462,12.90222259,2.167466154,1.145662593,2018-09-17T14:30:04.369Z,1,129024,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,74752,512,3798.75,1.449108124,tumor,202.4872551,32.90314404,14.14360046,4.698615688,n/a,n/a,n/a,n/a,1.534869,0.495666977,71.2081,54.670309,0.8121834,0.151942604,6.386296,1.366121924,4.582775,0.846901636,168.6319,8.52559324,133.3929,6.363741832,1.534869,0.495666977,2018-09-17T14:30:05.183Z,2,129024,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,75264,512,18654.75,7.116222382,tumor,199.2503281,42.76336902,17.88197327,7.032361092,n/a,n/a,n/a,n/a,2.512521538,2.125418115,178.5798308,265.5652278,0.678601769,0.253492113,8.902233077,2.033973909,5.914746923,1.383644509,184.5440769,9.775996807,146.0319231,11.51518001,2.512521538,2.125418115,2018-09-17T14:30:06.017Z,3,129024,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,75776,512,0,0,tumor,195.6664276,32.19777722,15.82601166,5.598654664,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:30:06.785Z,4,129024,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,76288,512,2011,0.76713562,tumor,198.4080315,25.73935374,13.14834976,4.510835879,n/a,n/a,n/a,n/a,2.432955455,1.095234449,64.92927273,26.5168602,0.686611455,0.178269268,12.04483364,2.373410332,8.038771818,1.435630903,200.0286364,9.514634794,168.1674545,7.911353403,2.432955455,1.095234449,2018-09-17T15:38:53.687Z,1,129024,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,76800,512,11357.75,4.332637787,tumor,188.0562401,31.28905749,17.02721405,5.982380062,n/a,n/a,n/a,n/a,1.940941579,1.294715952,87.96654421,176.2812391,0.783951421,0.23052632,9.502361579,2.553459592,7.434330526,2.658373524,192.1230526,12.25578926,161.6643158,11.88517816,1.940941579,1.294715952,2018-09-17T15:38:54.807Z,2,129024,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,77312,512,9881.5,3.769493103,tumor,195.5888672,34.32561726,15.88532639,5.48191767,n/a,n/a,n/a,n/a,2.014740625,1.113536894,95.95824563,112.8932317,0.746609813,0.242738434,8.877339375,2.776046758,6.59091625,1.739495875,189.0208125,12.68338638,155.4833125,14.80646133,2.014740625,1.113536894,2018-09-17T15:38:55.888Z,3,129024,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,77824,512,0,0,tumor,179.6364555,32.34553812,16.58202362,6.955276486,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:38:56.895Z,4,129024,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,78336,512,14072,5.368041992,tumor,182.3072853,31.40201602,19.65113068,6.961361789,n/a,n/a,n/a,n/a,1.705920893,0.822387119,60.43784571,38.53700125,0.808284625,0.148343122,11.04496964,3.172258656,7.574089821,2.338128052,199.8203214,12.5441829,167.516125,10.80518927,1.705920893,0.822387119,2018-09-17T14:47:13.588Z,1,129024,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,78848,512,6058.75,2.311229706,tumor,197.9296608,28.22313689,14.47149277,4.88800777,n/a,n/a,n/a,n/a,1.601743684,0.470881464,72.10095263,43.06079549,0.799076368,0.150122297,11.14318421,2.663360934,6.956836842,1.466637044,198.9252632,8.211578024,165.1673684,7.021172767,1.601743684,0.470881464,2018-09-17T14:47:16.219Z,2,129024,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,79360,512,7971,3.04069519,tumor,187.4123039,27.0816946,17.7501564,5.82955743,n/a,n/a,n/a,n/a,1.7879876,0.592734779,93.321372,92.25939589,0.71954024,0.184650938,10.5737584,3.395930537,7.4253204,2.449677953,196.68848,12.0017587,163.1978,14.43269988,1.7879876,0.592734779,2018-09-17T14:47:18.881Z,3,129024,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,79872,512,0,0,tumor,181.5730896,34.33199889,16.81977463,7.250389418,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:47:21.417Z,4,129024,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,80384,512,51532.75,19.65818405,tumor,166.485321,40.66870975,19.8624115,8.686928591,n/a,n/a,n/a,n/a,1.995165,0.835918993,173.1816412,257.7890515,0.675217265,0.232320308,10.31608088,3.560654677,6.971906176,2.369049466,191.0051765,12.79053514,156.6247353,13.11223135,1.995165,0.835918993,2018-09-17T15:12:47.834Z,1,129024,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,80896,512,4629.75,1.766109467,tumor,183.5287933,23.16470612,13.66914749,5.200206896,n/a,n/a,n/a,n/a,2.058253684,1.178625146,145.3798368,296.4093443,0.720042895,0.232887658,11.01083368,3.122278509,7.553541053,2.363778435,200.3358421,13.44260462,164.9326316,13.15013899,2.058253684,1.178625146,2018-09-17T15:12:49.744Z,2,129024,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,81408,512,49.25,0.018787384,tumor,212.5425491,26.48825543,15.89926147,2.895936906,n/a,n/a,n/a,n/a,1.09848,NaN,25.5563,NaN,0.942776,NaN,6.67347,NaN,5.53061,NaN,178.715,NaN,149.971,NaN,1.09848,NaN,2018-09-17T15:12:51.564Z,3,129024,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,129536,81920,512,0,0,tumor,236.3678741,11.61850347,14.210289,1.350212149,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:12:53.378Z,4,129024,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,51712,512,3471.75,1.324367523,tumor,181.9053192,31.7515524,16.80018234,6.631678932,n/a,n/a,n/a,n/a,1.311245,0.397934236,52.54945938,28.14964134,0.872266125,0.074535484,13.39387063,4.296056887,9.676990625,3.123544352,189.954,28.42818484,154.2061875,23.70900976,1.311245,0.397934236,2018-09-17T15:25:23.920Z,5,129024,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,52224,512,6311.25,2.407550812,tumor,178.5582733,34.28319594,18.48727036,7.335899935,n/a,n/a,n/a,n/a,1.665103571,0.795967541,58.02841071,34.86705807,0.81022925,0.141698391,14.08135714,3.932501755,10.30455357,3.33929513,187.7895357,19.60915886,153.2238571,19.66790547,1.665103571,0.795967541,2018-09-17T15:25:26.718Z,6,129024,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,52736,512,4458.75,1.700878143,tumor,178.2803154,33.00369696,17.40176773,6.887620591,n/a,n/a,n/a,n/a,1.5457685,0.823201211,65.688795,36.4443924,0.82301735,0.158447895,11.896383,3.376396551,8.693415,2.569721418,192.27515,21.85729742,152.36895,20.97329846,1.5457685,0.823201211,2018-09-17T15:25:29.444Z,7,129024,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,53248,512,0,0,tumor,183.4422684,30.77986371,17.30625534,6.160102345,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:25:32.070Z,8,129024,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,53760,512,2351.75,0.897121429,tumor,183.1253586,29.36804691,21.35478592,5.56052737,n/a,n/a,n/a,n/a,1.638139412,0.789778201,46.01798059,26.44208634,0.825206647,0.145288093,12.69083529,2.420160034,9.815123529,2.313899745,188.2204118,20.74609264,154.3066471,20.6042054,1.638139412,0.789778201,2018-09-17T14:16:08.736Z,5,129024,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,54272,512,4190.25,1.598453522,tumor,181.519455,30.22782923,17.5262146,6.110912035,n/a,n/a,n/a,n/a,1.4549005,0.624167824,52.54493,25.51420406,0.84642435,0.107657998,14.650302,4.062907748,9.366905,1.615987327,188.82025,19.1998347,151.57485,14.63074043,1.4549005,0.624167824,2018-09-17T14:16:10.376Z,6,129024,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,54784,512,6363,2.42729187,tumor,182.0158348,29.819347,15.36299515,6.432718956,n/a,n/a,n/a,n/a,1.983991364,1.590866576,77.20770909,46.2389403,0.757441409,0.212859668,13.72503273,3.705137754,10.10226682,2.93077474,197.1410455,15.54520254,159.7973182,13.80064161,1.983991364,1.590866576,2018-09-17T14:16:12.027Z,7,129024,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,55296,512,0,0,tumor,177.8621979,32.40712567,17.67837906,7.033126599,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:16:13.569Z,8,129024,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,55808,512,13172.25,5.024814606,tumor,169.1892014,32.73380153,20.53424835,7.394124858,n/a,n/a,n/a,n/a,1.695703235,0.820364757,77.33435,44.27998789,0.789979382,0.143920933,11.60782794,3.247137097,8.049878235,1.949245207,184.5964118,14.36733396,146.7721471,14.26791257,1.695703235,0.820364757,2018-09-17T14:17:32.801Z,5,129024,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,56320,512,23925.75,9.12694931,tumor,167.5638962,38.96253301,20.51147079,8.654946241,n/a,n/a,n/a,n/a,1.911209767,0.946785305,97.18992326,89.06668945,0.729334837,0.182368545,12.34923512,2.931402665,8.443395581,1.686836685,185.6457442,12.76557122,147.4955581,13.32085811,1.911209767,0.946785305,2018-09-17T14:17:38.179Z,6,129024,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,56832,512,5597.5,2.135276794,tumor,175.4151115,32.71307464,17.9135704,6.615740589,n/a,n/a,n/a,n/a,1.873772692,1.123920013,58.14936154,31.39101937,0.783229077,0.159212145,12.03954538,3.426815002,8.607712692,2.495462889,183.6939615,13.71631652,145.0816923,11.57753224,1.873772692,1.123920013,2018-09-17T14:17:43.478Z,7,129024,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,57344,512,0,0,tumor,182.3172302,33.85342504,16.59366989,6.1767923,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:17:48.680Z,8,129024,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,57856,512,6276.5,2.394294739,tumor,182.3933487,38.52438247,18.97093582,6.431949796,n/a,n/a,n/a,n/a,1.956744286,1.037277893,88.3241,72.3334811,0.753066357,0.206013376,9.688644286,3.272470926,6.84126,2.088180266,171.2265,14.60575031,128.5693214,19.02595441,1.956744286,1.037277893,2018-09-17T15:19:43.824Z,5,129024,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,58368,512,3156.75,1.204204559,tumor,183.5109329,35.28427453,20.42547226,6.008804839,n/a,n/a,n/a,n/a,1.845429048,1.405461493,58.53649524,39.58863115,0.792272286,0.172285462,11.51633286,3.866036037,8.470356667,3.39870696,178.7045238,24.63240392,139.2509048,26.97916373,1.845429048,1.405461493,2018-09-17T15:19:45.269Z,6,129024,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,58880,512,464.75,0.177288055,tumor,194.7107162,29.38420035,15.52765274,4.405343273,n/a,n/a,n/a,n/a,1.281652,0.24529734,42.255846,21.03407187,0.9061792,0.100360006,13.154014,5.514403119,10.827626,3.467495735,196.2004,26.17767838,159.849,29.07935843,1.281652,0.24529734,2018-09-17T15:19:46.639Z,7,129024,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,59392,512,0,0,tumor,195.4024391,32.13187408,18.15337753,5.000729374,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:19:47.984Z,8,129024,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,59904,512,1594.5,0.608253479,tumor,194.2931404,37.87514496,18.33905411,5.850409003,n/a,n/a,n/a,n/a,1.713593333,0.467660263,61.94118333,31.09940922,0.781014667,0.104568564,9.464473333,5.006672322,7.793351667,5.885928195,161.491,19.54689671,122.6456667,28.77239295,1.713593333,0.467660263,2018-09-17T15:33:23.293Z,5,129024,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,60416,512,385.25,0.146961212,tumor,195.4285049,38.23062451,17.52779388,5.636315216,n/a,n/a,n/a,n/a,1.782736667,0.852017087,30.73485,12.89435643,0.824858167,0.125800576,12.424985,4.86335674,11.14021667,5.903895454,167.9366667,26.64885738,133.0263667,29.17335306,1.782736667,0.852017087,2018-09-17T15:33:23.656Z,6,129024,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,60928,512,0,0,tumor,212.0665817,24.32295092,16.72624588,3.322291221,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:23.990Z,7,129024,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,61440,512,0,0,tumor,206.2449265,31.48095807,15.12392807,4.682192205,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:24.319Z,8,129024,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,61952,512,426.75,0.162792206,tumor,200.3365326,31.76015299,16.67790222,4.890666087,n/a,n/a,n/a,n/a,1.672315714,0.699834089,27.05425,18.14132872,0.83352,0.117166668,13.1847,4.980888282,11.90153,3.202105381,189.3924286,12.34573744,154.2122857,14.02482988,1.672315714,0.699834089,2018-09-17T14:05:50.281Z,5,129024,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,62464,512,563,0.214767456,tumor,198.0497131,30.6040098,15.38170242,4.599485996,n/a,n/a,n/a,n/a,2.287281667,0.785959907,40.13231667,11.11400888,0.736020333,0.127241478,13.516545,3.736328005,10.341825,3.782960312,201.2151667,17.78266987,164.9125,23.12824029,2.287281667,0.785959907,2018-09-17T14:05:50.958Z,6,129024,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,130048,62976,512,9.75,0.00371933,tumor,205.6330299,28.0127885,17.08201218,3.807830362,n/a,n/a,n/a,n/a,1.39003,NaN,11.0711,NaN,0.922727,NaN,20.8889,NaN,21.6667,NaN,179.157,NaN,150.322,NaN,1.39003,NaN,2018-09-17T14:05:51.610Z,7,129024,61440,dr.rajarsi.gupta
